지역명,규모구분,연도,월,분양가격(제곱미터)
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3240
전북,전용면적 102제곱미터초과,2021,10,3656
전남,모든면적,2021,10,2996
전남,전용면적 60제곱미터이하,2021,10,2890
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,10,2979
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,10,  
전남,전용면적 102제곱미터초과,2021,10,3277
경북,모든면적,2021,10,3131
경북,전용면적 60제곱미터이하,2021,10,2929
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,10,3119
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3845
경북,전용면적 102제곱미터초과,2021,10,3937
경남,모든면적,2021,10,3324
경남,전용면적 60제곱미터이하,2021,10,3188
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,10,3307
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3987
경남,전용면적 102제곱미터초과,2021,10,3599
제주,모든면적,2021,10,6860
제주,전용면적 60제곱미터이하,2021,10,  
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,10,6787
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,10,5924
제주,전용면적 102제곱미터초과,2021,10,6815
서울,모든면적,2021,11,9952
서울,전용면적 60제곱미터이하,2021,11,10553
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,11,10691
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,11,7044
서울,전용면적 102제곱미터초과,2021,11,
인천,모든면적,2021,11,4456
인천,전용면적 60제곱미터이하,2021,11,4399
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,11,4450
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,11,5010
인천,전용면적 102제곱미터초과,2021,11,5385
경기,모든면적,2021,11,4477
경기,전용면적 60제곱미터이하,2021,11,4509
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,11,4530
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,11,4147
경기,전용면적 102제곱미터초과,2021,11,4539
부산,모든면적,2021,11,4614
부산,전용면적 60제곱미터이하,2021,11,4724
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,11,4606
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3971
부산,전용면적 102제곱미터초과,2021,11,4379
대구,모든면적,2021,11,4764
대구,전용면적 60제곱미터이하,2021,11,4509
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,11,4783
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,11,4921
대구,전용면적 102제곱미터초과,2021,11,5158
광주,모든면적,2021,11,4297
광주,전용면적 60제곱미터이하,2021,11,3259
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,11,4023
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,11,
광주,전용면적 102제곱미터초과,2021,11,4987
대전,모든면적,2021,11,3743
대전,전용면적 60제곱미터이하,2021,11,3890
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,11,3742
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,11,
대전,전용면적 102제곱미터초과,2021,11,
울산,모든면적,2021,11,4303
울산,전용면적 60제곱미터이하,2021,11,4862
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,11,4290
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3515
울산,전용면적 102제곱미터초과,2021,11,
세종,모든면적,2021,11,3869
세종,전용면적 60제곱미터이하,2021,11,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,11,3883
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3858
세종,전용면적 102제곱미터초과,2021,11,3741
강원,모든면적,2021,11,3009
강원,전용면적 60제곱미터이하,2021,11,2908
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,11,2928
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3474
강원,전용면적 102제곱미터초과,2021,11,3511
충북,모든면적,2021,11,2644
충북,전용면적 60제곱미터이하,2021,11,2589
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,11,2671
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,11,2688
충북,전용면적 102제곱미터초과,2021,11,2734
충남,모든면적,2021,11,2870
충남,전용면적 60제곱미터이하,2021,11,2872
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,11,2861
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3388
충남,전용면적 102제곱미터초과,2021,11,3461
전북,모든면적,2021,11,2720
전북,전용면적 60제곱미터이하,2021,11,2730
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,11,2704
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,11,2939
전북,전용면적 102제곱미터초과,2021,11,2908
전남,모든면적,2021,11,2959
전남,전용면적 60제곱미터이하,2021,11,2890
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,11,2943
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,11,
전남,전용면적 102제곱미터초과,2021,11,3342
경북,모든면적,2021,11,3162
경북,전용면적 60제곱미터이하,2021,11,2941
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,11,3153
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3783
경북,전용면적 102제곱미터초과,2021,11,3925
경남,모든면적,2021,11,3240
경남,전용면적 60제곱미터이하,2021,11,2994
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,11,3227
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,11,3987
경남,전용면적 102제곱미터초과,2021,11,3476
제주,모든면적,2021,11,6860
제주,전용면적 60제곱미터이하,2021,11,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,11,6787
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,11,5924
제주,전용면적 102제곱미터초과,2021,11,6815
서울,모든면적,2021,12,9983
서울,전용면적 60제곱미터이하,2021,12,10553
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,12,10746
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,12,7274
서울,전용면적 102제곱미터초과,2021,12,
인천,모든면적,2021,12,4551
인천,전용면적 60제곱미터이하,2021,12,4363
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,12,4526
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,12,5204
인천,전용면적 102제곱미터초과,2021,12,5635
경기,모든면적,2021,12,4458
경기,전용면적 60제곱미터이하,2021,12,4553
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,12,4532
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,12,3968
경기,전용면적 102제곱미터초과,2021,12,4726
부산,모든면적,2021,12,5081
부산,전용면적 60제곱미터이하,2021,12,4927
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,12,5112
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,12,5926
부산,전용면적 102제곱미터초과,2021,12,5427
대구,모든면적,2021,12,4851
대구,전용면적 60제곱미터이하,2021,12,4568
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,12,4863
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,12,4951
대구,전용면적 102제곱미터초과,2021,12,5144
광주,모든면적,2021,12,4405
광주,전용면적 60제곱미터이하,2021,12,3892
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,12,4420
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,12,
광주,전용면적 102제곱미터초과,2021,12,4951
대전,모든면적,2021,12,3762
대전,전용면적 60제곱미터이하,2021,12,3890
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,12,3766
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,12,
대전,전용면적 102제곱미터초과,2021,12,
울산,모든면적,2021,12,4378
울산,전용면적 60제곱미터이하,2021,12,4862
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,12,4358
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,12,4425
울산,전용면적 102제곱미터초과,2021,12,
세종,모든면적,2021,12,3739
세종,전용면적 60제곱미터이하,2021,12,3745
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,12,3694
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,12,3858
세종,전용면적 102제곱미터초과,2021,12,3677
강원,모든면적,2021,12,3031
강원,전용면적 60제곱미터이하,2021,12,3105
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,12,2953
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,12,3514
강원,전용면적 102제곱미터초과,2021,12,3509
충북,모든면적,2021,12,2729
충북,전용면적 60제곱미터이하,2021,12,2657
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,12,2735
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,12,2752
충북,전용면적 102제곱미터초과,2021,12,2775
충남,모든면적,2021,12,2929
충남,전용면적 60제곱미터이하,2021,12,2942
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,12,2924
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,12,3832
충남,전용면적 102제곱미터초과,2021,12,3461
전북,모든면적,2021,12,2777
전북,전용면적 60제곱미터이하,2021,12,2730
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,12,2757
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,12,3166
전북,전용면적 102제곱미터초과,2021,12,2980
전남,모든면적,2021,12,2892
전남,전용면적 60제곱미터이하,2021,12,2874
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,12,2876
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,12,
전남,전용면적 102제곱미터초과,2021,12,3750
경북,모든면적,2021,12,3297
경북,전용면적 60제곱미터이하,2021,12,3000
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,12,3269
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,12,4175
경북,전용면적 102제곱미터초과,2021,12,4030
경남,모든면적,2021,12,3309
경남,전용면적 60제곱미터이하,2021,12,3122
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,12,3284
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,12,3987
경남,전용면적 102제곱미터초과,2021,12,3503
제주,모든면적,2021,12,6574
제주,전용면적 60제곱미터이하,2021,12,2862
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,12,6516
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,12,5924
제주,전용면적 102제곱미터초과,2021,12,6493
서울,모든면적,2022,1,9582
서울,전용면적 60제곱미터이하,2022,1,9963
서울,전용면적 60제곱미터초과 85제곱미터이하,2022,1,10260
서울,전용면적 85제곱미터초과 102제곱미터이하,2022,1,7274
서울,전용면적 102제곱미터초과,2022,1,8913
인천,모든면적,2022,1,4626
인천,전용면적 60제곱미터이하,2022,1,4363
인천,전용면적 60제곱미터초과 85제곱미터이하,2022,1,4609
인천,전용면적 85제곱미터초과 102제곱미터이하,2022,1,6224
인천,전용면적 102제곱미터초과,2022,1,5627
경기,모든면적,2022,1,4567
경기,전용면적 60제곱미터이하,2022,1,4573
경기,전용면적 60제곱미터초과 85제곱미터이하,2022,1,4646
경기,전용면적 85제곱미터초과 102제곱미터이하,2022,1,4021
경기,전용면적 102제곱미터초과,2022,1,4876
부산,모든면적,2022,1,5135
부산,전용면적 60제곱미터이하,2022,1,4927
부산,전용면적 60제곱미터초과 85제곱미터이하,2022,1,5168
부산,전용면적 85제곱미터초과 102제곱미터이하,2022,1,5926
부산,전용면적 102제곱미터초과,2022,1,5427
대구,모든면적,2022,1,4843
대구,전용면적 60제곱미터이하,2022,1,4563
대구,전용면적 60제곱미터초과 85제곱미터이하,2022,1,4854
대구,전용면적 85제곱미터초과 102제곱미터이하,2022,1,4951
대구,전용면적 102제곱미터초과,2022,1,5131
광주,모든면적,2022,1,4417
광주,전용면적 60제곱미터이하,2022,1,3892
광주,전용면적 60제곱미터초과 85제곱미터이하,2022,1,4451
광주,전용면적 85제곱미터초과 102제곱미터이하,2022,1, 
광주,전용면적 102제곱미터초과,2022,1,4951
대전,모든면적,2022,1,3987
대전,전용면적 60제곱미터이하,2022,1,4170
대전,전용면적 60제곱미터초과 85제곱미터이하,2022,1,3988
대전,전용면적 85제곱미터초과 102제곱미터이하,2022,1, 
대전,전용면적 102제곱미터초과,2022,1, 
울산,모든면적,2022,1,4446
울산,전용면적 60제곱미터이하,2022,1,4862
울산,전용면적 60제곱미터초과 85제곱미터이하,2022,1,4419
울산,전용면적 85제곱미터초과 102제곱미터이하,2022,1,4425
울산,전용면적 102제곱미터초과,2022,1, 
세종,모든면적,2022,1,3614
세종,전용면적 60제곱미터이하,2022,1,3189
세종,전용면적 60제곱미터초과 85제곱미터이하,2022,1,3364
세종,전용면적 85제곱미터초과 102제곱미터이하,2022,1,3870
세종,전용면적 102제곱미터초과,2022,1,3661
강원,모든면적,2022,1,3031
강원,전용면적 60제곱미터이하,2022,1,3105
강원,전용면적 60제곱미터초과 85제곱미터이하,2022,1,2953
강원,전용면적 85제곱미터초과 102제곱미터이하,2022,1,3514
강원,전용면적 102제곱미터초과,2022,1,3509
충북,모든면적,2022,1,2750
충북,전용면적 60제곱미터이하,2022,1,2657
충북,전용면적 60제곱미터초과 85제곱미터이하,2022,1,2752
충북,전용면적 85제곱미터초과 102제곱미터이하,2022,1,2967
충북,전용면적 102제곱미터초과,2022,1,2925
충남,모든면적,2022,1,2980
충남,전용면적 60제곱미터이하,2022,1,2942
충남,전용면적 60제곱미터초과 85제곱미터이하,2022,1,2975
충남,전용면적 85제곱미터초과 102제곱미터이하,2022,1,3832
충남,전용면적 102제곱미터초과,2022,1,3582
전북,모든면적,2022,1,2842
전북,전용면적 60제곱미터이하,2022,1,2730
전북,전용면적 60제곱미터초과 85제곱미터이하,2022,1,2820
전북,전용면적 85제곱미터초과 102제곱미터이하,2022,1,3166
전북,전용면적 102제곱미터초과,2022,1,3118
